continent,location,date,population,new_vaccinations,cumulative_vaccinations
Asia,Syria,2021-01-20,17500657,,
Asia,Syria,2021-01-21,17500657,,
Asia,Syria,2021-01-22,17500657,,
Asia,Syria,2021-01-23,17500657,,
Asia,Syria,2021-01-24,17500657,,
Asia,Syria,2021-01-25,17500657,,
Asia,Syria,2021-01-26,17500657,,
Asia,Syria,2021-01-27,17500657,,
Asia,Syria,2021-01-28,17500657,,
Asia,Syria,2021-01-29,17500657,,
Asia,Syria,2021-01-30,17500657,,
Asia,Syria,2021-01-31,17500657,,
Asia,Syria,2021-02-01,17500657,,
Asia,Syria,2021-02-02,17500657,,
Asia,Syria,2021-02-03,17500657,,
Asia,Syria,2021-02-04,17500657,,
Asia,Syria,2021-02-05,17500657,,
Asia,Syria,2021-02-06,17500657,,
Asia,Syria,2021-02-07,17500657,,
Asia,Syria,2021-02-08,17500657,,
Asia,Syria,2021-02-09,17500657,,
Asia,Syria,2021-02-10,17500657,,
Asia,Syria,2021-02-11,17500657,,
Asia,Syria,2021-02-12,17500657,,
Asia,Syria,2021-02-13,17500657,,
Asia,Syria,2021-02-14,17500657,,
Asia,Syria,2021-02-15,17500657,,
Asia,Syria,2021-02-16,17500657,,
Asia,Syria,2021-02-17,17500657,,
Asia,Syria,2021-02-18,17500657,,
Asia,Syria,2021-02-19,17500657,,
Asia,Syria,2021-02-20,17500657,,
Asia,Syria,2021-02-21,17500657,,
Asia,Syria,2021-02-22,17500657,,
Asia,Syria,2021-02-23,17500657,,
Asia,Syria,2021-02-24,17500657,,
Asia,Syria,2021-02-25,17500657,,
Asia,Syria,2021-02-26,17500657,,
Asia,Syria,2021-02-27,17500657,,
Asia,Syria,2021-02-28,17500657,,
Asia,Syria,2021-03-01,17500657,,
Asia,Syria,2021-03-02,17500657,,
Asia,Syria,2021-03-03,17500657,,
Asia,Syria,2021-03-04,17500657,,
Asia,Syria,2021-03-05,17500657,,
Asia,Syria,2021-03-06,17500657,,
Asia,Syria,2021-03-07,17500657,,
Asia,Syria,2021-03-08,17500657,,
Asia,Syria,2021-03-09,17500657,,
Asia,Syria,2021-03-10,17500657,,
Asia,Syria,2021-03-11,17500657,,
Asia,Syria,2021-03-12,17500657,,
Asia,Syria,2021-03-13,17500657,,
Asia,Syria,2021-03-14,17500657,,
Asia,Syria,2021-03-15,17500657,,
Asia,Syria,2021-03-16,17500657,,
Asia,Syria,2021-03-17,17500657,,
Asia,Syria,2021-03-18,17500657,,
Asia,Syria,2021-03-19,17500657,,
Asia,Syria,2021-03-20,17500657,,
Asia,Syria,2021-03-21,17500657,,
Asia,Syria,2021-03-22,17500657,,
Asia,Syria,2021-03-23,17500657,,
Asia,Syria,2021-03-24,17500657,,
Asia,Syria,2021-03-25,17500657,,
Asia,Syria,2021-03-26,17500657,,
Asia,Syria,2021-03-27,17500657,,
Asia,Syria,2021-03-28,17500657,,
Asia,Syria,2021-03-29,17500657,,
Asia,Syria,2021-03-30,17500657,,
Asia,Syria,2021-03-31,17500657,,
Asia,Syria,2021-04-01,17500657,,
Asia,Syria,2021-04-02,17500657,,
Asia,Syria,2021-04-03,17500657,,
Asia,Syria,2021-04-04,17500657,,
Asia,Syria,2021-04-05,17500657,,
Asia,Syria,2021-04-06,17500657,,
Asia,Syria,2021-04-07,17500657,,
Asia,Syria,2021-04-08,17500657,,
Asia,Syria,2021-04-09,17500657,,
Asia,Syria,2021-04-10,17500657,,
Asia,Syria,2021-04-11,17500657,,
Asia,Syria,2021-04-12,17500657,,
Asia,Syria,2021-04-13,17500657,,
Asia,Syria,2021-04-14,17500657,,
Asia,Syria,2021-04-15,17500657,,
Asia,Syria,2021-04-16,17500657,,
Asia,Syria,2021-04-17,17500657,,
Asia,Syria,2021-04-18,17500657,,
Asia,Syria,2021-04-19,17500657,,
Asia,Syria,2021-04-20,17500657,,
Asia,Syria,2021-04-21,17500657,,
Asia,Syria,2021-04-22,17500657,,
Asia,Syria,2021-04-23,17500657,,
Asia,Syria,2021-04-24,17500657,,
Asia,Syria,2021-04-25,17500657,,
Asia,Syria,2021-04-26,17500657,,
Asia,Syria,2021-04-27,17500657,,
Asia,Syria,2021-04-28,17500657,,
Asia,Syria,2021-04-29,17500657,,
Asia,Syria,2021-04-30,17500657,,
Asia,Taiwan,2020-01-16,23816775,,
Asia,Taiwan,2020-01-17,23816775,,
Asia,Taiwan,2020-01-18,23816775,,
Asia,Taiwan,2020-01-19,23816775,,
Asia,Taiwan,2020-01-20,23816775,,
Asia,Taiwan,2020-01-21,23816775,,
Asia,Taiwan,2020-01-22,23816775,,
Asia,Taiwan,2020-01-23,23816775,,
Asia,Taiwan,2020-01-24,23816775,,
Asia,Taiwan,2020-01-25,23816775,,
Asia,Taiwan,2020-01-26,23816775,,
Asia,Taiwan,2020-01-27,23816775,,
Asia,Taiwan,2020-01-28,23816775,,
Asia,Taiwan,2020-01-29,23816775,,
Asia,Taiwan,2020-01-30,23816775,,
Asia,Taiwan,2020-01-31,23816775,,
Asia,Taiwan,2020-02-01,23816775,,
Asia,Taiwan,2020-02-02,23816775,,
Asia,Taiwan,2020-02-03,23816775,,
Asia,Taiwan,2020-02-04,23816775,,
Asia,Taiwan,2020-02-05,23816775,,
Asia,Taiwan,2020-02-06,23816775,,
Asia,Taiwan,2020-02-07,23816775,,
Asia,Taiwan,2020-02-08,23816775,,
Asia,Taiwan,2020-02-09,23816775,,
Asia,Taiwan,2020-02-10,23816775,,
Asia,Taiwan,2020-02-11,23816775,,
Asia,Taiwan,2020-02-12,23816775,,
Asia,Taiwan,2020-02-13,23816775,,
Asia,Taiwan,2020-02-14,23816775,,
Asia,Taiwan,2020-02-15,23816775,,
Asia,Taiwan,2020-02-16,23816775,,
Asia,Taiwan,2020-02-17,23816775,,
Asia,Taiwan,2020-02-18,23816775,,
Asia,Taiwan,2020-02-19,23816775,,
Asia,Taiwan,2020-02-20,23816775,,
Asia,Taiwan,2020-02-21,23816775,,
Asia,Taiwan,2020-02-22,23816775,,
Asia,Taiwan,2020-02-23,23816775,,
Asia,Taiwan,2020-02-24,23816775,,
Asia,Taiwan,2020-02-25,23816775,,
Asia,Taiwan,2020-02-26,23816775,,
Asia,Taiwan,2020-02-27,23816775,,
Asia,Taiwan,2020-02-28,23816775,,
Asia,Taiwan,2020-02-29,23816775,,
Asia,Taiwan,2020-03-01,23816775,,
Asia,Taiwan,2020-03-02,23816775,,
Asia,Taiwan,2020-03-03,23816775,,
Asia,Taiwan,2020-03-04,23816775,,
Asia,Taiwan,2020-03-05,23816775,,
Asia,Taiwan,2020-03-06,23816775,,
Asia,Taiwan,2020-03-07,23816775,,
Asia,Taiwan,2020-03-08,23816775,,
Asia,Taiwan,2020-03-09,23816775,,
Asia,Taiwan,2020-03-10,23816775,,
Asia,Taiwan,2020-03-11,23816775,,
Asia,Taiwan,2020-03-12,23816775,,
Asia,Taiwan,2020-03-13,23816775,,
Asia,Taiwan,2020-03-14,23816775,,
Asia,Taiwan,2020-03-15,23816775,,
Asia,Taiwan,2020-03-16,23816775,,
Asia,Taiwan,2020-03-17,23816775,,
Asia,Taiwan,2020-03-18,23816775,,
Asia,Taiwan,2020-03-19,23816775,,
Asia,Taiwan,2020-03-20,23816775,,
Asia,Taiwan,2020-03-21,23816775,,
Asia,Taiwan,2020-03-22,23816775,,
Asia,Taiwan,2020-03-23,23816775,,
Asia,Taiwan,2020-03-24,23816775,,
Asia,Taiwan,2020-03-25,23816775,,
Asia,Taiwan,2020-03-26,23816775,,
Asia,Taiwan,2020-03-27,23816775,,
Asia,Taiwan,2020-03-28,23816775,,
Asia,Taiwan,2020-03-29,23816775,,
Asia,Taiwan,2020-03-30,23816775,,
Asia,Taiwan,2020-03-31,23816775,,
Asia,Taiwan,2020-04-01,23816775,,
Asia,Taiwan,2020-04-02,23816775,,
Asia,Taiwan,2020-04-03,23816775,,
Asia,Taiwan,2020-04-04,23816775,,
Asia,Taiwan,2020-04-05,23816775,,
Asia,Taiwan,2020-04-06,23816775,,
Asia,Taiwan,2020-04-07,23816775,,
Asia,Taiwan,2020-04-08,23816775,,
Asia,Taiwan,2020-04-09,23816775,,
Asia,Taiwan,2020-04-10,23816775,,
Asia,Taiwan,2020-04-11,23816775,,
Asia,Taiwan,2020-04-12,23816775,,
Asia,Taiwan,2020-04-13,23816775,,
Asia,Taiwan,2020-04-14,23816775,,
Asia,Taiwan,2020-04-15,23816775,,
Asia,Taiwan,2020-04-16,23816775,,
Asia,Taiwan,2020-04-17,23816775,,
Asia,Taiwan,2020-04-18,23816775,,
Asia,Taiwan,2020-04-19,23816775,,
Asia,Taiwan,2020-04-20,23816775,,
Asia,Taiwan,2020-04-21,23816775,,
Asia,Taiwan,2020-04-22,23816775,,
Asia,Taiwan,2020-04-23,23816775,,
Asia,Taiwan,2020-04-24,23816775,,
Asia,Taiwan,2020-04-25,23816775,,
Asia,Taiwan,2020-04-26,23816775,,
Asia,Taiwan,2020-04-27,23816775,,
Asia,Taiwan,2020-04-28,23816775,,
Asia,Taiwan,2020-04-29,23816775,,
Asia,Taiwan,2020-04-30,23816775,,
Asia,Taiwan,2020-05-01,23816775,,
Asia,Taiwan,2020-05-02,23816775,,
Asia,Taiwan,2020-05-03,23816775,,
Asia,Taiwan,2020-05-04,23816775,,
Asia,Taiwan,2020-05-05,23816775,,
Asia,Taiwan,2020-05-06,23816775,,
Asia,Taiwan,2020-05-07,23816775,,
Asia,Taiwan,2020-05-08,23816775,,
Asia,Taiwan,2020-05-09,23816775,,
Asia,Taiwan,2020-05-10,23816775,,
Asia,Taiwan,2020-05-11,23816775,,
Asia,Taiwan,2020-05-12,23816775,,
Asia,Taiwan,2020-05-13,23816775,,
Asia,Taiwan,2020-05-14,23816775,,
Asia,Taiwan,2020-05-15,23816775,,
Asia,Taiwan,2020-05-16,23816775,,
Asia,Taiwan,2020-05-17,23816775,,
Asia,Taiwan,2020-05-18,23816775,,
Asia,Taiwan,2020-05-19,23816775,,
Asia,Taiwan,2020-05-20,23816775,,
Asia,Taiwan,2020-05-21,23816775,,
Asia,Taiwan,2020-05-22,23816775,,
Asia,Taiwan,2020-05-23,23816775,,
Asia,Taiwan,2020-05-24,23816775,,
Asia,Taiwan,2020-05-25,23816775,,
Asia,Taiwan,2020-05-26,23816775,,
Asia,Taiwan,2020-05-27,23816775,,
Asia,Taiwan,2020-05-28,23816775,,
Asia,Taiwan,2020-05-29,23816775,,
Asia,Taiwan,2020-05-30,23816775,,
Asia,Taiwan,2020-05-31,23816775,,
Asia,Taiwan,2020-06-01,23816775,,
Asia,Taiwan,2020-06-02,23816775,,
Asia,Taiwan,2020-06-03,23816775,,
Asia,Taiwan,2020-06-04,23816775,,
Asia,Taiwan,2020-06-05,23816775,,
Asia,Taiwan,2020-06-06,23816775,,
Asia,Taiwan,2020-06-07,23816775,,
Asia,Taiwan,2020-06-08,23816775,,
Asia,Taiwan,2020-06-09,23816775,,
Asia,Taiwan,2020-06-10,23816775,,
Asia,Taiwan,2020-06-11,23816775,,
Asia,Taiwan,2020-06-12,23816775,,
Asia,Taiwan,2020-06-13,23816775,,
Asia,Taiwan,2020-06-14,23816775,,
Asia,Taiwan,2020-06-15,23816775,,
Asia,Taiwan,2020-06-16,23816775,,
Asia,Taiwan,2020-06-17,23816775,,
Asia,Taiwan,2020-06-18,23816775,,
Asia,Taiwan,2020-06-19,23816775,,
Asia,Taiwan,2020-06-20,23816775,,
Asia,Taiwan,2020-06-21,23816775,,
Asia,Taiwan,2020-06-22,23816775,,
Asia,Taiwan,2020-06-23,23816775,,
Asia,Taiwan,2020-06-24,23816775,,
Asia,Taiwan,2020-06-25,23816775,,
Asia,Taiwan,2020-06-26,23816775,,
Asia,Taiwan,2020-06-27,23816775,,
Asia,Taiwan,2020-06-28,23816775,,
Asia,Taiwan,2020-06-29,23816775,,
Asia,Taiwan,2020-06-30,23816775,,
Asia,Taiwan,2020-07-01,23816775,,
Asia,Taiwan,2020-07-02,23816775,,
Asia,Taiwan,2020-07-03,23816775,,
Asia,Taiwan,2020-07-04,23816775,,
Asia,Taiwan,2020-07-05,23816775,,
Asia,Taiwan,2020-07-06,23816775,,
Asia,Taiwan,2020-07-07,23816775,,
Asia,Taiwan,2020-07-08,23816775,,
Asia,Taiwan,2020-07-09,23816775,,
Asia,Taiwan,2020-07-10,23816775,,
Asia,Taiwan,2020-07-11,23816775,,
Asia,Taiwan,2020-07-12,23816775,,
Asia,Taiwan,2020-07-13,23816775,,
Asia,Taiwan,2020-07-14,23816775,,
Asia,Taiwan,2020-07-15,23816775,,
Asia,Taiwan,2020-07-16,23816775,,
Asia,Taiwan,2020-07-17,23816775,,
Asia,Taiwan,2020-07-18,23816775,,
Asia,Taiwan,2020-07-19,23816775,,
Asia,Taiwan,2020-07-20,23816775,,
Asia,Taiwan,2020-07-21,23816775,,
Asia,Taiwan,2020-07-22,23816775,,
Asia,Taiwan,2020-07-23,23816775,,
Asia,Taiwan,2020-07-24,23816775,,
Asia,Taiwan,2020-07-25,23816775,,
Asia,Taiwan,2020-07-26,23816775,,
Asia,Taiwan,2020-07-27,23816775,,
Asia,Taiwan,2020-07-28,23816775,,
Asia,Taiwan,2020-07-29,23816775,,
Asia,Taiwan,2020-07-30,23816775,,
Asia,Taiwan,2020-07-31,23816775,,
Asia,Taiwan,2020-08-01,23816775,,
Asia,Taiwan,2020-08-02,23816775,,
Asia,Taiwan,2020-08-03,23816775,,
Asia,Taiwan,2020-08-04,23816775,,
Asia,Taiwan,2020-08-05,23816775,,
Asia,Taiwan,2020-08-06,23816775,,
Asia,Taiwan,2020-08-07,23816775,,
Asia,Taiwan,2020-08-08,23816775,,
Asia,Taiwan,2020-08-09,23816775,,
Asia,Taiwan,2020-08-10,23816775,,
Asia,Taiwan,2020-08-11,23816775,,
Asia,Taiwan,2020-08-12,23816775,,
Asia,Taiwan,2020-08-13,23816775,,
Asia,Taiwan,2020-08-14,23816775,,
Asia,Taiwan,2020-08-15,23816775,,
Asia,Taiwan,2020-08-16,23816775,,
Asia,Taiwan,2020-08-17,23816775,,
Asia,Taiwan,2020-08-18,23816775,,
Asia,Taiwan,2020-08-19,23816775,,
Asia,Taiwan,2020-08-20,23816775,,
Asia,Taiwan,2020-08-21,23816775,,
Asia,Taiwan,2020-08-22,23816775,,
Asia,Taiwan,2020-08-23,23816775,,
Asia,Taiwan,2020-08-24,23816775,,
Asia,Taiwan,2020-08-25,23816775,,
Asia,Taiwan,2020-08-26,23816775,,
Asia,Taiwan,2020-08-27,23816775,,
Asia,Taiwan,2020-08-28,23816775,,
Asia,Taiwan,2020-08-29,23816775,,
Asia,Taiwan,2020-08-30,23816775,,
Asia,Taiwan,2020-08-31,23816775,,
Asia,Taiwan,2020-09-01,23816775,,
Asia,Taiwan,2020-09-02,23816775,,
Asia,Taiwan,2020-09-03,23816775,,
Asia,Taiwan,2020-09-04,23816775,,
Asia,Taiwan,2020-09-05,23816775,,
Asia,Taiwan,2020-09-06,23816775,,
Asia,Taiwan,2020-09-07,23816775,,
Asia,Taiwan,2020-09-08,23816775,,
Asia,Taiwan,2020-09-09,23816775,,
Asia,Taiwan,2020-09-10,23816775,,
Asia,Taiwan,2020-09-11,23816775,,
Asia,Taiwan,2020-09-12,23816775,,
Asia,Taiwan,2020-09-13,23816775,,
Asia,Taiwan,2020-09-14,23816775,,
Asia,Taiwan,2020-09-15,23816775,,
Asia,Taiwan,2020-09-16,23816775,,
Asia,Taiwan,2020-09-17,23816775,,
Asia,Taiwan,2020-09-18,23816775,,
Asia,Taiwan,2020-09-19,23816775,,
Asia,Taiwan,2020-09-20,23816775,,
Asia,Taiwan,2020-09-21,23816775,,
Asia,Taiwan,2020-09-22,23816775,,
Asia,Taiwan,2020-09-23,23816775,,
Asia,Taiwan,2020-09-24,23816775,,
Asia,Taiwan,2020-09-25,23816775,,
Asia,Taiwan,2020-09-26,23816775,,
Asia,Taiwan,2020-09-27,23816775,,
Asia,Taiwan,2020-09-28,23816775,,
Asia,Taiwan,2020-09-29,23816775,,
Asia,Taiwan,2020-09-30,23816775,,
Asia,Taiwan,2020-10-01,23816775,,
Asia,Taiwan,2020-10-02,23816775,,
Asia,Taiwan,2020-10-03,23816775,,
Asia,Taiwan,2020-10-04,23816775,,
Asia,Taiwan,2020-10-05,23816775,,
Asia,Taiwan,2020-10-06,23816775,,
Asia,Taiwan,2020-10-07,23816775,,
Asia,Taiwan,2020-10-08,23816775,,
Asia,Taiwan,2020-10-09,23816775,,
Asia,Taiwan,2020-10-10,23816775,,
Asia,Taiwan,2020-10-11,23816775,,
Asia,Taiwan,2020-10-12,23816775,,
Asia,Taiwan,2020-10-13,23816775,,
Asia,Taiwan,2020-10-14,23816775,,
Asia,Taiwan,2020-10-15,23816775,,
Asia,Taiwan,2020-10-16,23816775,,
Asia,Taiwan,2020-10-17,23816775,,
Asia,Taiwan,2020-10-18,23816775,,
Asia,Taiwan,2020-10-19,23816775,,
Asia,Taiwan,2020-10-20,23816775,,
Asia,Taiwan,2020-10-21,23816775,,
Asia,Taiwan,2020-10-22,23816775,,
Asia,Taiwan,2020-10-23,23816775,,
Asia,Taiwan,2020-10-24,23816775,,
Asia,Taiwan,2020-10-25,23816775,,
Asia,Taiwan,2020-10-26,23816775,,
Asia,Taiwan,2020-10-27,23816775,,
Asia,Taiwan,2020-10-28,23816775,,
Asia,Taiwan,2020-10-29,23816775,,
Asia,Taiwan,2020-10-30,23816775,,
Asia,Taiwan,2020-10-31,23816775,,
Asia,Taiwan,2020-11-01,23816775,,
Asia,Taiwan,2020-11-02,23816775,,
Asia,Taiwan,2020-11-03,23816775,,
Asia,Taiwan,2020-11-04,23816775,,
Asia,Taiwan,2020-11-05,23816775,,
Asia,Taiwan,2020-11-06,23816775,,
Asia,Taiwan,2020-11-07,23816775,,
Asia,Taiwan,2020-11-08,23816775,,
Asia,Taiwan,2020-11-09,23816775,,
Asia,Taiwan,2020-11-10,23816775,,
Asia,Taiwan,2020-11-11,23816775,,
Asia,Taiwan,2020-11-12,23816775,,
Asia,Taiwan,2020-11-13,23816775,,
Asia,Taiwan,2020-11-14,23816775,,
Asia,Taiwan,2020-11-15,23816775,,
Asia,Taiwan,2020-11-16,23816775,,
Asia,Taiwan,2020-11-17,23816775,,
Asia,Taiwan,2020-11-18,23816775,,
Asia,Taiwan,2020-11-19,23816775,,
Asia,Taiwan,2020-11-20,23816775,,
Asia,Taiwan,2020-11-21,23816775,,
Asia,Taiwan,2020-11-22,23816775,,
Asia,Taiwan,2020-11-23,23816775,,
Asia,Taiwan,2020-11-24,23816775,,
Asia,Taiwan,2020-11-25,23816775,,
Asia,Taiwan,2020-11-26,23816775,,
Asia,Taiwan,2020-11-27,23816775,,
Asia,Taiwan,2020-11-28,23816775,,
Asia,Taiwan,2020-11-29,23816775,,
Asia,Taiwan,2020-11-30,23816775,,
Asia,Taiwan,2020-12-01,23816775,,
Asia,Taiwan,2020-12-02,23816775,,
Asia,Taiwan,2020-12-03,23816775,,
Asia,Taiwan,2020-12-04,23816775,,
Asia,Taiwan,2020-12-05,23816775,,
Asia,Taiwan,2020-12-06,23816775,,
Asia,Taiwan,2020-12-07,23816775,,
Asia,Taiwan,2020-12-08,23816775,,
Asia,Taiwan,2020-12-09,23816775,,
Asia,Taiwan,2020-12-10,23816775,,
Asia,Taiwan,2020-12-11,23816775,,
Asia,Taiwan,2020-12-12,23816775,,
Asia,Taiwan,2020-12-13,23816775,,
Asia,Taiwan,2020-12-14,23816775,,
Asia,Taiwan,2020-12-15,23816775,,
Asia,Taiwan,2020-12-16,23816775,,
Asia,Taiwan,2020-12-17,23816775,,
Asia,Taiwan,2020-12-18,23816775,,
Asia,Taiwan,2020-12-19,23816775,,
Asia,Taiwan,2020-12-20,23816775,,
Asia,Taiwan,2020-12-21,23816775,,
Asia,Taiwan,2020-12-22,23816775,,
Asia,Taiwan,2020-12-23,23816775,,
Asia,Taiwan,2020-12-24,23816775,,
Asia,Taiwan,2020-12-25,23816775,,
Asia,Taiwan,2020-12-26,23816775,,
Asia,Taiwan,2020-12-27,23816775,,
Asia,Taiwan,2020-12-28,23816775,,
Asia,Taiwan,2020-12-29,23816775,,
Asia,Taiwan,2020-12-30,23816775,,
Asia,Taiwan,2020-12-31,23816775,,
Asia,Taiwan,2021-01-01,23816775,,
Asia,Taiwan,2021-01-02,23816775,,
Asia,Taiwan,2021-01-03,23816775,,
Asia,Taiwan,2021-01-04,23816775,,
Asia,Taiwan,2021-01-05,23816775,,
Asia,Taiwan,2021-01-06,23816775,,
Asia,Taiwan,2021-01-07,23816775,,
Asia,Taiwan,2021-01-08,23816775,,
Asia,Taiwan,2021-01-09,23816775,,
Asia,Taiwan,2021-01-10,23816775,,
Asia,Taiwan,2021-01-11,23816775,,
Asia,Taiwan,2021-01-12,23816775,,
Asia,Taiwan,2021-01-13,23816775,,
Asia,Taiwan,2021-01-14,23816775,,
Asia,Taiwan,2021-01-15,23816775,,
Asia,Taiwan,2021-01-16,23816775,,
Asia,Taiwan,2021-01-17,23816775,,
Asia,Taiwan,2021-01-18,23816775,,
Asia,Taiwan,2021-01-19,23816775,,
Asia,Taiwan,2021-01-20,23816775,,
Asia,Taiwan,2021-01-21,23816775,,
Asia,Taiwan,2021-01-22,23816775,,
Asia,Taiwan,2021-01-23,23816775,,
Asia,Taiwan,2021-01-24,23816775,,
Asia,Taiwan,2021-01-25,23816775,,
Asia,Taiwan,2021-01-26,23816775,,
Asia,Taiwan,2021-01-27,23816775,,
Asia,Taiwan,2021-01-28,23816775,,
Asia,Taiwan,2021-01-29,23816775,,
Asia,Taiwan,2021-01-30,23816775,,
Asia,Taiwan,2021-01-31,23816775,,
Asia,Taiwan,2021-02-01,23816775,,
Asia,Taiwan,2021-02-02,23816775,,
Asia,Taiwan,2021-02-03,23816775,,
Asia,Taiwan,2021-02-04,23816775,,
Asia,Taiwan,2021-02-05,23816775,,
Asia,Taiwan,2021-02-06,23816775,,
Asia,Taiwan,2021-02-07,23816775,,
Asia,Taiwan,2021-02-08,23816775,,
Asia,Taiwan,2021-02-09,23816775,,
Asia,Taiwan,2021-02-10,23816775,,
Asia,Taiwan,2021-02-11,23816775,,
Asia,Taiwan,2021-02-12,23816775,,
Asia,Taiwan,2021-02-13,23816775,,
Asia,Taiwan,2021-02-14,23816775,,
Asia,Taiwan,2021-02-15,23816775,,
Asia,Taiwan,2021-02-16,23816775,,
Asia,Taiwan,2021-02-17,23816775,,
Asia,Taiwan,2021-02-18,23816775,,
Asia,Taiwan,2021-02-19,23816775,,
Asia,Taiwan,2021-02-20,23816775,,
Asia,Taiwan,2021-02-21,23816775,,
Asia,Taiwan,2021-02-22,23816775,,
Asia,Taiwan,2021-02-23,23816775,,
Asia,Taiwan,2021-02-24,23816775,,
Asia,Taiwan,2021-02-25,23816775,,
Asia,Taiwan,2021-02-26,23816775,,
Asia,Taiwan,2021-02-27,23816775,,
Asia,Taiwan,2021-02-28,23816775,,
Asia,Taiwan,2021-03-01,23816775,,
Asia,Taiwan,2021-03-02,23816775,,
Asia,Taiwan,2021-03-03,23816775,,
Asia,Taiwan,2021-03-04,23816775,,
Asia,Taiwan,2021-03-05,23816775,,
Asia,Taiwan,2021-03-06,23816775,,
Asia,Taiwan,2021-03-07,23816775,,
Asia,Taiwan,2021-03-08,23816775,,
Asia,Taiwan,2021-03-09,23816775,,
Asia,Taiwan,2021-03-10,23816775,,
Asia,Taiwan,2021-03-11,23816775,,
Asia,Taiwan,2021-03-12,23816775,,
Asia,Taiwan,2021-03-13,23816775,,
Asia,Taiwan,2021-03-14,23816775,,
Asia,Taiwan,2021-03-15,23816775,,
Asia,Taiwan,2021-03-16,23816775,,
Asia,Taiwan,2021-03-17,23816775,,
Asia,Taiwan,2021-03-18,23816775,,
Asia,Taiwan,2021-03-19,23816775,,
Asia,Taiwan,2021-03-20,23816775,,
Asia,Taiwan,2021-03-21,23816775,,
Asia,Taiwan,2021-03-22,23816775,1578,1578
Asia,Taiwan,2021-03-23,23816775,1640,3218
Asia,Taiwan,2021-03-24,23816775,1951,5169
Asia,Taiwan,2021-03-25,23816775,1884,7053
Asia,Taiwan,2021-03-26,23816775,2179,9232
Asia,Taiwan,2021-03-27,23816775,145,9377
Asia,Taiwan,2021-03-28,23816775,35,9412
Asia,Taiwan,2021-03-29,23816775,1479,10891
Asia,Taiwan,2021-03-30,23816775,1757,12648
Asia,Taiwan,2021-03-31,23816775,1752,14400
Asia,Taiwan,2021-04-01,23816775,2050,16450
Asia,Taiwan,2021-04-02,23816775,606,17056
Asia,Taiwan,2021-04-03,23816775,22,17078
Asia,Taiwan,2021-04-04,23816775,0,17078
Asia,Taiwan,2021-04-05,23816775,167,17245
Asia,Taiwan,2021-04-06,23816775,1412,18657
Asia,Taiwan,2021-04-07,23816775,1418,20075
Asia,Taiwan,2021-04-08,23816775,1798,21873
Asia,Taiwan,2021-04-09,23816775,2577,24450
Asia,Taiwan,2021-04-10,23816775,208,24658
Asia,Taiwan,2021-04-11,23816775,43,24701
Asia,Taiwan,2021-04-12,23816775,1181,25882
Asia,Taiwan,2021-04-13,23816775,1231,27113
Asia,Taiwan,2021-04-14,23816775,1384,28497
Asia,Taiwan,2021-04-15,23816775,1542,30039
Asia,Taiwan,2021-04-16,23816775,2350,32389
Asia,Taiwan,2021-04-17,23816775,61,32450
Asia,Taiwan,2021-04-18,23816775,,32450
Asia,Taiwan,2021-04-19,23816775,,32450
Asia,Taiwan,2021-04-20,23816775,,32450
Asia,Taiwan,2021-04-21,23816775,2534,34984
Asia,Taiwan,2021-04-22,23816775,2490,37474
Asia,Taiwan,2021-04-23,23816775,3302,40776
Asia,Taiwan,2021-04-24,23816775,149,40925
Asia,Taiwan,2021-04-25,23816775,,40925
Asia,Taiwan,2021-04-26,23816775,,40925
Asia,Taiwan,2021-04-27,23816775,2793,43718
Asia,Taiwan,2021-04-28,23816775,2653,46371
Asia,Taiwan,2021-04-29,23816775,3356,49727
Asia,Taiwan,2021-04-30,23816775,3695,53422
Asia,Tajikistan,2020-04-30,9537642,,
Asia,Tajikistan,2020-05-01,9537642,,
Asia,Tajikistan,2020-05-02,9537642,,
Asia,Tajikistan,2020-05-03,9537642,,
Asia,Tajikistan,2020-05-04,9537642,,
Asia,Tajikistan,2020-05-05,9537642,,
Asia,Tajikistan,2020-05-06,9537642,,
Asia,Tajikistan,2020-05-07,9537642,,
Asia,Tajikistan,2020-05-08,9537642,,
Asia,Tajikistan,2020-05-09,9537642,,
Asia,Tajikistan,2020-05-10,9537642,,
Asia,Tajikistan,2020-05-11,9537642,,
Asia,Tajikistan,2020-05-12,9537642,,
Asia,Tajikistan,2020-05-13,9537642,,
Asia,Tajikistan,2020-05-14,9537642,,
Asia,Tajikistan,2020-05-15,9537642,,
Asia,Tajikistan,2020-05-16,9537642,,
Asia,Tajikistan,2020-05-17,9537642,,
Asia,Tajikistan,2020-05-18,9537642,,
Asia,Tajikistan,2020-05-19,9537642,,
Asia,Tajikistan,2020-05-20,9537642,,
Asia,Tajikistan,2020-05-21,9537642,,
Asia,Tajikistan,2020-05-22,9537642,,
Asia,Tajikistan,2020-05-23,9537642,,
Asia,Tajikistan,2020-05-24,9537642,,
Asia,Tajikistan,2020-05-25,9537642,,
Asia,Tajikistan,2020-05-26,9537642,,
Asia,Tajikistan,2020-05-27,9537642,,
Asia,Tajikistan,2020-05-28,9537642,,
Asia,Tajikistan,2020-05-29,9537642,,
Asia,Tajikistan,2020-05-30,9537642,,
Asia,Tajikistan,2020-05-31,9537642,,
Asia,Tajikistan,2020-06-01,9537642,,
Asia,Tajikistan,2020-06-02,9537642,,
Asia,Tajikistan,2020-06-03,9537642,,
Asia,Tajikistan,2020-06-04,9537642,,
